url,status,length,time,pd
https://www.coep.org.in/,200,20742,2022-11-17T08:03:39.034293+05:30,08:03:39
https://www.coep.org.in/,200,20734,2022-11-17T08:03:39.098152+05:30,08:03:39
https://www.coep.org.in/,200,20741,2022-11-17T08:03:39.186166+05:30,08:03:39
https://www.coep.org.in/,200,20754,2022-11-17T08:03:39.188027+05:30,08:03:39
https://www.coep.org.in/,200,20747,2022-11-17T08:03:39.327708+05:30,08:03:39
https://www.coep.org.in/,200,20736,2022-11-17T08:03:39.330691+05:30,08:03:39
https://www.coep.org.in/,200,20747,2022-11-17T08:03:39.332680+05:30,08:03:39
https://www.coep.org.in/,200,20749,2022-11-17T08:03:39.335756+05:30,08:03:39
https://www.coep.org.in/,200,20739,2022-11-17T08:03:39.362163+05:30,08:03:39
https://www.coep.org.in/,200,20740,2022-11-17T08:03:39.363339+05:30,08:03:39
https://www.coep.org.in/,200,20737,2022-11-17T08:03:39.390254+05:30,08:03:39
https://www.coep.org.in/,200,20746,2022-11-17T08:03:39.402034+05:30,08:03:39
https://www.coep.org.in/,200,20740,2022-11-17T08:03:39.470104+05:30,08:03:39
https://www.coep.org.in/,200,20741,2022-11-17T08:03:39.533993+05:30,08:03:39
https://www.coep.org.in/,200,20739,2022-11-17T08:03:39.545923+05:30,08:03:39
https://www.coep.org.in/,200,20751,2022-11-17T08:03:39.638027+05:30,08:03:39
https://www.coep.org.in/,200,20737,2022-11-17T08:03:39.642344+05:30,08:03:39
https://www.coep.org.in/,200,20734,2022-11-17T08:03:39.649951+05:30,08:03:39
https://www.coep.org.in/,200,20741,2022-11-17T08:03:39.654135+05:30,08:03:39
https://www.coep.org.in/,200,20735,2022-11-17T08:03:39.665797+05:30,08:03:39
https://www.coep.org.in/,200,20745,2022-11-17T08:03:39.669840+05:30,08:03:39
https://www.coep.org.in/,200,20738,2022-11-17T08:03:39.698848+05:30,08:03:39
https://www.coep.org.in/,200,20742,2022-11-17T08:03:39.713957+05:30,08:03:39
https://www.coep.org.in/,200,20735,2022-11-17T08:03:39.749880+05:30,08:03:39
https://www.coep.org.in/,200,20740,2022-11-17T08:03:39.757402+05:30,08:03:39
https://www.coep.org.in/,200,20735,2022-11-17T08:03:39.760774+05:30,08:03:39
https://www.coep.org.in/,200,20733,2022-11-17T08:03:39.763488+05:30,08:03:39
https://www.coep.org.in/,200,20734,2022-11-17T08:03:39.770477+05:30,08:03:39
https://www.coep.org.in/,200,20742,2022-11-17T08:03:39.792867+05:30,08:03:39
https://www.coep.org.in/,200,20737,2022-11-17T08:03:39.796309+05:30,08:03:39
https://www.coep.org.in/,200,20732,2022-11-17T08:03:39.798597+05:30,08:03:39
https://www.coep.org.in/,200,20744,2022-11-17T08:03:39.801207+05:30,08:03:39
https://www.coep.org.in/,200,20744,2022-11-17T08:03:39.804006+05:30,08:03:39
https://www.coep.org.in/,200,20734,2022-11-17T08:03:39.813981+05:30,08:03:39
https://www.coep.org.in/,200,20743,2022-11-17T08:03:39.837956+05:30,08:03:39
https://www.coep.org.in/,200,20733,2022-11-17T08:03:39.846161+05:30,08:03:39
https://www.coep.org.in/,200,20739,2022-11-17T08:03:39.850061+05:30,08:03:39
https://www.coep.org.in/,200,20740,2022-11-17T08:03:39.860914+05:30,08:03:39
https://www.coep.org.in/,200,20739,2022-11-17T08:03:39.863696+05:30,08:03:39
https://www.coep.org.in/,200,20732,2022-11-17T08:03:39.866372+05:30,08:03:39
https://www.coep.org.in/,200,20733,2022-11-17T08:03:39.886146+05:30,08:03:39
https://www.coep.org.in/,200,20742,2022-11-17T08:03:39.890054+05:30,08:03:39
https://www.coep.org.in/,200,20738,2022-11-17T08:03:39.898914+05:30,08:03:39
https://www.coep.org.in/,200,20742,2022-11-17T08:03:39.901257+05:30,08:03:39
https://www.coep.org.in/,200,20747,2022-11-17T08:03:39.903446+05:30,08:03:39
https://www.coep.org.in/,200,20740,2022-11-17T08:03:39.914500+05:30,08:03:39
https://www.coep.org.in/,200,20743,2022-11-17T08:03:39.916667+05:30,08:03:39
https://www.coep.org.in/,200,20731,2022-11-17T08:03:39.919354+05:30,08:03:39
https://www.coep.org.in/,200,20739,2022-11-17T08:03:39.925977+05:30,08:03:39
https://www.coep.org.in/,200,20747,2022-11-17T08:03:39.937036+05:30,08:03:39
https://www.coep.org.in/,200,20741,2022-11-17T08:03:39.946004+05:30,08:03:39
https://www.coep.org.in/,200,20744,2022-11-17T08:03:39.948163+05:30,08:03:39
https://www.coep.org.in/,200,20743,2022-11-17T08:03:39.949814+05:30,08:03:39
https://www.coep.org.in/,200,20736,2022-11-17T08:03:39.980214+05:30,08:03:39
https://www.coep.org.in/,200,20734,2022-11-17T08:03:44.636445+05:30,08:03:44
https://www.coep.org.in/,200,20740,2022-11-17T08:03:46.432401+05:30,08:03:46
https://www.coep.org.in/,200,20733,2022-11-17T08:03:48.168697+05:30,08:03:48
https://www.coep.org.in/,200,20737,2022-11-17T08:03:49.204321+05:30,08:03:49
https://www.coep.org.in/,200,20739,2022-11-17T08:03:52.732084+05:30,08:03:52
https://www.coep.org.in/,200,20735,2022-11-17T08:03:53.190532+05:30,08:03:53
https://www.coep.org.in/,200,20739,2022-11-17T08:03:53.216446+05:30,08:03:53
https://www.coep.org.in/,200,20745,2022-11-17T08:03:53.337971+05:30,08:03:53
https://www.coep.org.in/,200,20745,2022-11-17T08:03:53.523654+05:30,08:03:53
https://www.coep.org.in/,200,20732,2022-11-17T08:03:53.728056+05:30,08:03:53
https://www.coep.org.in/,200,20743,2022-11-17T08:03:53.757693+05:30,08:03:53
https://www.coep.org.in/,200,20733,2022-11-17T08:03:53.940758+05:30,08:03:53
https://www.coep.org.in/,200,20737,2022-11-17T08:03:54.815333+05:30,08:03:54
https://www.coep.org.in/,200,20727,2022-11-17T08:03:54.857430+05:30,08:03:54
https://www.coep.org.in/,200,20743,2022-11-17T08:03:55.001002+05:30,08:03:55
https://www.coep.org.in/,200,20736,2022-11-17T08:03:55.130937+05:30,08:03:55
https://www.coep.org.in/,200,20741,2022-11-17T08:03:55.655539+05:30,08:03:55
https://www.coep.org.in/,200,20737,2022-11-17T08:03:55.713312+05:30,08:03:55
https://www.coep.org.in/,200,20739,2022-11-17T08:03:55.879814+05:30,08:03:55
https://www.coep.org.in/,200,20743,2022-11-17T08:03:56.126487+05:30,08:03:56
https://www.coep.org.in/,200,20734,2022-11-17T08:03:56.460684+05:30,08:03:56
https://www.coep.org.in/,200,20735,2022-11-17T08:03:56.535283+05:30,08:03:56
https://www.coep.org.in/,200,20732,2022-11-17T08:03:56.787194+05:30,08:03:56
https://www.coep.org.in/,200,20739,2022-11-17T08:03:56.869786+05:30,08:03:56
https://www.coep.org.in/,200,20738,2022-11-17T08:03:56.900440+05:30,08:03:56
https://www.coep.org.in/,200,20735,2022-11-17T08:03:56.988238+05:30,08:03:56
https://www.coep.org.in/,200,20734,2022-11-17T08:03:57.386376+05:30,08:03:57
https://www.coep.org.in/,200,20748,2022-11-17T08:03:57.858969+05:30,08:03:57
https://www.coep.org.in/,200,20744,2022-11-17T08:03:58.056139+05:30,08:03:58
https://www.coep.org.in/,200,20743,2022-11-17T08:03:58.798950+05:30,08:03:58
https://www.coep.org.in/,200,20733,2022-11-17T08:03:58.841543+05:30,08:03:58
https://www.coep.org.in/,200,20743,2022-11-17T08:03:59.649696+05:30,08:03:59
https://www.coep.org.in/,200,20733,2022-11-17T08:03:59.992162+05:30,08:03:59
https://www.coep.org.in/,200,20729,2022-11-17T08:04:00.224766+05:30,08:04:00
https://www.coep.org.in/,200,20741,2022-11-17T08:04:01.163860+05:30,08:04:01
https://www.coep.org.in/,200,20745,2022-11-17T08:04:01.542321+05:30,08:04:01
https://www.coep.org.in/,200,20745,2022-11-17T08:04:01.962341+05:30,08:04:01
https://www.coep.org.in/,200,20732,2022-11-17T08:04:02.038341+05:30,08:04:02
https://www.coep.org.in/,200,20744,2022-11-17T08:04:02.187403+05:30,08:04:02
https://www.coep.org.in/,200,20749,2022-11-17T08:04:02.239982+05:30,08:04:02
https://www.coep.org.in/,200,20732,2022-11-17T08:04:02.268892+05:30,08:04:02
https://www.coep.org.in/,200,20734,2022-11-17T08:04:02.459402+05:30,08:04:02
https://www.coep.org.in/,200,20734,2022-11-17T08:04:02.621338+05:30,08:04:02
https://www.coep.org.in/,200,20742,2022-11-17T08:04:02.742888+05:30,08:04:02
https://www.coep.org.in/,200,20742,2022-11-17T08:04:02.836840+05:30,08:04:02
https://www.coep.org.in/,200,20736,2022-11-17T08:04:02.870759+05:30,08:04:02
https://www.coep.org.in/,200,20734,2022-11-17T08:04:02.884924+05:30,08:04:02
https://www.coep.org.in/,200,20743,2022-11-17T08:04:03.045392+05:30,08:04:03
https://www.coep.org.in/,200,20741,2022-11-17T08:04:03.212446+05:30,08:04:03
https://www.coep.org.in/,200,20742,2022-11-17T08:04:03.285128+05:30,08:04:03
https://www.coep.org.in/,200,20742,2022-11-17T08:04:03.612308+05:30,08:04:03
https://www.coep.org.in/,200,20731,2022-11-17T08:04:03.954472+05:30,08:04:03
https://www.coep.org.in/,200,20741,2022-11-17T08:04:03.961519+05:30,08:04:03
https://www.coep.org.in/,200,20735,2022-11-17T08:04:03.994154+05:30,08:04:03
https://www.coep.org.in/,200,20756,2022-11-17T08:04:04.075959+05:30,08:04:04
https://www.coep.org.in/,200,20739,2022-11-17T08:04:04.083593+05:30,08:04:04
https://www.coep.org.in/,200,20745,2022-11-17T08:04:04.117904+05:30,08:04:04
https://www.coep.org.in/,200,20735,2022-11-17T08:04:04.173845+05:30,08:04:04
https://www.coep.org.in/,200,20740,2022-11-17T08:04:04.205000+05:30,08:04:04
https://www.coep.org.in/,200,20730,2022-11-17T08:04:04.450876+05:30,08:04:04
https://www.coep.org.in/,200,20729,2022-11-17T08:04:04.462651+05:30,08:04:04
https://www.coep.org.in/,200,20736,2022-11-17T08:04:04.509800+05:30,08:04:04
https://www.coep.org.in/,200,20743,2022-11-17T08:04:04.561318+05:30,08:04:04
https://www.coep.org.in/,200,20737,2022-11-17T08:04:04.733473+05:30,08:04:04
https://www.coep.org.in/,200,20734,2022-11-17T08:04:04.792773+05:30,08:04:04
https://www.coep.org.in/,200,20747,2022-11-17T08:04:04.895344+05:30,08:04:04
https://www.coep.org.in/,200,20739,2022-11-17T08:04:04.937420+05:30,08:04:04
https://www.coep.org.in/,200,20744,2022-11-17T08:04:05.157237+05:30,08:04:05
https://www.coep.org.in/,200,20733,2022-11-17T08:04:05.298908+05:30,08:04:05
https://www.coep.org.in/,200,20752,2022-11-17T08:04:05.319414+05:30,08:04:05
https://www.coep.org.in/,200,20749,2022-11-17T08:04:05.394687+05:30,08:04:05
https://www.coep.org.in/,200,20745,2022-11-17T08:04:05.407845+05:30,08:04:05
https://www.coep.org.in/,200,20750,2022-11-17T08:04:05.412173+05:30,08:04:05
https://www.coep.org.in/,200,20739,2022-11-17T08:04:05.471478+05:30,08:04:05
https://www.coep.org.in/,200,20743,2022-11-17T08:04:05.571556+05:30,08:04:05
https://www.coep.org.in/,200,20732,2022-11-17T08:04:05.634395+05:30,08:04:05
https://www.coep.org.in/,200,20749,2022-11-17T08:04:05.645611+05:30,08:04:05
https://www.coep.org.in/,200,20738,2022-11-17T08:04:06.027148+05:30,08:04:06
https://www.coep.org.in/,200,20744,2022-11-17T08:04:06.230691+05:30,08:04:06
https://www.coep.org.in/,200,20746,2022-11-17T08:04:06.403772+05:30,08:04:06
https://www.coep.org.in/,200,20741,2022-11-17T08:04:06.477289+05:30,08:04:06
https://www.coep.org.in/,200,20741,2022-11-17T08:04:06.538327+05:30,08:04:06
https://www.coep.org.in/,200,20739,2022-11-17T08:04:06.546010+05:30,08:04:06
https://www.coep.org.in/,200,20736,2022-11-17T08:04:06.693976+05:30,08:04:06
https://www.coep.org.in/,200,20736,2022-11-17T08:04:06.711233+05:30,08:04:06
https://www.coep.org.in/,200,20748,2022-11-17T08:04:06.782767+05:30,08:04:06
https://www.coep.org.in/,200,20735,2022-11-17T08:04:06.802525+05:30,08:04:06
